ID,StreetNumber,StreetName,AdditionalLocationInformation,Category,BuildingNameSpecifics,EvaluationGroup,MunicipalDesignationM,ProvincialDesignationP,HeritageRevitalizationAgreementH,InteriorDesignationI,LandscapeDesignationL,HeritageConservationAreaCA,HeritageConservationCovenantHC,FederalDesignationF,Status,DateofLastUpdate,LocalArea,Geom,geo_point_2d
2441,1929,WHYTE AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.14846546618689, 49.275602742039105], ""type"": ""Point""}","49.275602742039105, -123.14846546618689"
2446,1970,WILLIAM ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.06400354169361, 49.27358907971658], ""type"": ""Point""}","49.27358907971658, -123.06400354169361"
2454,2717,WOODLAND DR,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.07402141115641, 49.260181987607076], ""type"": ""Point""}","49.260181987607076, -123.07402141115641"
2487,N/A,N/A,2300 Block Balaclava,HERITAGE STREETSCAPES,East Side,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2508,578,CARRALL ST,None,LANDSCAPE RESOURCES Parks & Landscapes,Dr. Sun Yat-Sen Gardens and Park,N/A,Yes,No,No,No,No,No,No,No,Active,2020-10-14T16:33:57-07:00,,,
2517,200‑298,STATION ST,None,LANDSCAPE RESOURCES Parks & Landscapes,Thornton Park,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2527,2011,W 48TH AV,None,LANDSCAPE RESOURCES Trees,Japanese Maple (Variety Unknown),N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:33:57-07:00,,,
2554,453,W 12TH AV,None,LANDSCAPE RESOURCES Monuments,"McGeer, Gerald Grattan, Memorial Bust",N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:33:57-07:00,,,
24,2227,ALBERTA ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.11108326806202, 49.2651457818269], ""type"": ""Point""}","49.2651457818269, -123.11108326806202"
51,500-502,ALEXANDER ST,None,HERITAGE BUILDINGS,Sailor’s Home,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.093081124557, 49.283716692786065], ""type"": ""Point""}","49.283716692786065, -123.093081124557"
53,73-85,ALEXANDER ST,None,HERITAGE BUILDINGS,Harbour Block,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10259034888935, 49.28381746070656], ""type"": ""Point""}","49.28381746070656, -123.10259034888935"
95,2532,BALACLAVA ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.17367004489155, 49.26369051383182], ""type"": ""Point""}","49.26369051383182, -123.17367004489155"
105,1469,BALFOUR AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,Yes,No,No,Active,2020-09-18T10:18:45-07:00,Shaughnessy,"{""coordinates"": [-123.13768452904897, 49.25227827863179], ""type"": ""Point""}","49.25227827863179, -123.13768452904897"
124,2099,BEACH AV,None,HERITAGE BUILDINGS,Park Board Offices,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,,"{""coordinates"": [-123.14537802438709, 49.29049497295105], ""type"": ""Point""}","49.29049497295105, -123.14537802438709"
128,620,BEATTY ST,None,HERITAGE BUILDINGS,Beatty Street Drill Hall,A,Yes,No,No,No,No,No,No,Yes,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11068741301334, 49.279400280371426], ""type"": ""Point""}","49.279400280371426, -123.11068741301334"
150,5550,BLENHEIM ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Dunbar-Southlands,"{""coordinates"": [-123.17816854266805, 49.23619065792683], ""type"": ""Point""}","49.23619065792683, -123.17816854266805"
153,36,BLOOD ALLEY,None,HERITAGE BUILDINGS,Fountain Hotel,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10557200555974, 49.282933787625126], ""type"": ""Point""}","49.282933787625126, -123.10557200555974"
159,891,BROUGHTON ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West End,"{""coordinates"": [-123.13169204090198, 49.28725201546964], ""type"": ""Point""}","49.28725201546964, -123.13169204090198"
160,993,BROUGHTON ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West End,"{""coordinates"": [-123.13315274808441, 49.28603624079836], ""type"": ""Point""}","49.28603624079836, -123.13315274808441"
198,322-324,CAMBIE ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10911159880982, 49.282921955928565], ""type"": ""Point""}","49.282921955928565, -123.10911159880982"
208,710,CAMPBELL AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.08462199434193, 49.278130953482986], ""type"": ""Point""}","49.278130953482986, -123.08462199434193"
245,509-511,CARRALL ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10473564798022, 49.280387182763334], ""type"": ""Point""}","49.280387182763334, -123.10473564798022"
262,1100,CHESTNUT ST,None,HERITAGE BUILDINGS,Museum & Planetarium,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.14285294518683, 49.27579705830544], ""type"": ""Point""}","49.27579705830544, -123.14285294518683"
283,2622,COLUMBIA ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.10912903732535, 49.26173978410695], ""type"": ""Point""}","49.26173978410695, -123.10912903732535"
297,1710-1718,COMMERCIAL DR,None,HERITAGE BUILDINGS,1710‑1712 Commercial,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.069238671193, 49.26937024311009], ""type"": ""Point""}","49.26937024311009, -123.069238671193"
322,5055,CONNAUGHT DR,None,HERITAGE BUILDINGS,Brooks House,A,Yes,No,Yes,No,Yes,No,No,No,Active,2020-09-18T10:18:45-07:00,Shaughnessy,"{""coordinates"": [-123.14285756592268, 49.2404894691811], ""type"": ""Point""}","49.2404894691811, -123.14285756592268"
327,2554,CORNWALL AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.1633791604964, 49.272457782629616], ""type"": ""Point""}","49.272457782629616, -123.1633791604964"
339,2202-2220,CYPRESS ST,None,HERITAGE BUILDINGS,2212‑2218 Cypress,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.14727462869114, 49.2659081570527], ""type"": ""Point""}","49.2659081570527, -123.14727462869114"
346,1688,DRUMMOND DR,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West Point Grey,"{""coordinates"": [-123.22190595844707, 49.27273702687236], ""type"": ""Point""}","49.27273702687236, -123.22190595844707"
349,3236,DUMFRIES ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.07249255296473, 49.25603907536409], ""type"": ""Point""}","49.25603907536409, -123.07249255296473"
353,1631,DUNBAR ST,None,HERITAGE BUILDINGS,N/A,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.18379333941616, 49.27165116682513], ""type"": ""Point""}","49.27165116682513, -123.18379333941616"
369,2334,DUNBAR ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.18346371818677, 49.265571722548096], ""type"": ""Point""}","49.265571722548096, -123.18346371818677"
372,2744,DUNBAR ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.18360053740884, 49.261788079251225], ""type"": ""Point""}","49.261788079251225, -123.18360053740884"
387,555-579,DUNSMUIR ST,None,HERITAGE BUILDINGS,Railway Club,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11497277940491, 49.282916632617244], ""type"": ""Point""}","49.282916632617244, -123.11497277940491"
435,804,E 14TH AV,None,HERITAGE BUILDINGS,Cornerstone Baptist Church,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.08706464647432, 49.25764584569283], ""type"": ""Point""}","49.25764584569283, -123.08706464647432"
440,1784,E 14TH AV,None,HERITAGE BUILDINGS,John Tibb House,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.06798977339321, 49.2574792257923], ""type"": ""Point""}","49.2574792257923, -123.06798977339321"
453,284,E 18TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.09884843262424, 49.25450558578327], ""type"": ""Point""}","49.25450558578327, -123.09884843262424"
490,3003,E 22ND AV,None,HERITAGE BUILDINGS,Fire Hall #15,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Renfrew-Collingwood,"{""coordinates"": [-123.041229654388, 49.2508952242347], ""type"": ""Point""}","49.2508952242347, -123.041229654388"
533,866,E 32ND AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.08662594982565, 49.24144115216441], ""type"": ""Point""}","49.24144115216441, -123.08662594982565"
535,2026,E 33RD AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.06447634802107, 49.23956216523597], ""type"": ""Point""}","49.23956216523597, -123.06447634802107"
537,959,E 35TH AV,None,HERITAGE BUILDINGS,Bramble Store and Apartment,B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.08496363858566, 49.23835356259157], ""type"": ""Point""}","49.23835356259157, -123.08496363858566"
546,2070,E 3RD AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.06227029179485, 49.267559708384056], ""type"": ""Point""}","49.267559708384056, -123.06227029179485"
581,156,E 8TH AV,None,HERITAGE BUILDINGS,Crosbie Block,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.10141990988431, 49.26347236703774], ""type"": ""Point""}","49.26347236703774, -123.10141990988431"
584,1618,E 8TH AV,None,HERITAGE BUILDINGS,Tadasu & Sumi Ide Residence,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.07133799182691, 49.26302461862199], ""type"": ""Point""}","49.26302461862199, -123.07133799182691"
606,88,E CORDOVA ST,None,HERITAGE BUILDINGS,Boyd Building,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10262575481839, 49.28208369283181], ""type"": ""Point""}","49.28208369283181, -123.10262575481839"
613,347,E CORDOVA ST,None,HERITAGE BUILDINGS,Lambert House,B,No,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.0965685108868, 49.282486779357704], ""type"": ""Point""}","49.282486779357704, -123.0965685108868"
646,826,E GEORGIA ST,None,HERITAGE BUILDINGS,Thos.&Jessie Crawford House,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.08657575493525, 49.278076506528166], ""type"": ""Point""}","49.278076506528166, -123.08657575493525"
665,876-878,E GEORGIA ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.08552949985267, 49.27805663006148], ""type"": ""Point""}","49.27805663006148, -123.08552949985267"
666,77,E HASTINGS ST,None,HERITAGE BUILDINGS,B.C. Collateral & Loan Co.,C,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10259036457532, 49.281693412723584], ""type"": ""Point""}","49.281693412723584, -123.10259036457532"
683,6-8,E HASTINGS ST,None,HERITAGE BUILDINGS,Derosiers Block,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10404195655134, 49.28110997480207], ""type"": ""Point""}","49.28110997480207, -123.10404195655134"
693,242-244,E HASTINGS ST,None,HERITAGE BUILDINGS,F. Morgan Building,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.0985531125004, 49.28101334253799], ""type"": ""Point""}","49.28101334253799, -123.0985531125004"
700,166,E KING EDWARD AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.1021070027317, 49.24855551050623], ""type"": ""Point""}","49.24855551050623, -123.1021070027317"
742,732,E PENDER ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.08876703397543, 49.27991814906032], ""type"": ""Point""}","49.27991814906032, -123.08876703397543"
757,2237,E PENDER ST,None,HERITAGE BUILDINGS,Olsen Garage,B,No,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.05891282176053, 49.28053699456375], ""type"": ""Point""}","49.28053699456375, -123.05891282176053"
765,127-133,E PENDER ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10120495636531, 49.280671821487275], ""type"": ""Point""}","49.280671821487275, -123.10120495636531"
770,1828-1830,E PENDER ST,None,HERITAGE BUILDINGS,1828 E Pender,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Grandview-Woodland,"{""coordinates"": [-123.06725293994126, 49.27998465665957], ""type"": ""Point""}","49.27998465665957, -123.06725293994126"
776,249-251,E PENDER ST,None,HERITAGE BUILDINGS,N/A,N/A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.09841412328818, 49.28061946227415], ""type"": ""Point""}","49.28061946227415, -123.09841412328818"
803,855,E 19TH AV,None,HERITAGE BUILDINGS,Kufner House,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.08629385301528, 49.25389033418109], ""type"": ""Point""}","49.25389033418109, -123.08629385301528"
805,5875,ELM ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kerrisdale,"{""coordinates"": [-123.16445529186598, 49.23310673303209], ""type"": ""Point""}","49.23310673303209, -123.16445529186598"
808,2439,ETON ST,None,HERITAGE BUILDINGS,Bergquist House,B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Hastings-Sunrise,"{""coordinates"": [-123.05540875207687, 49.28802937195643], ""type"": ""Point""}","49.28802937195643, -123.05540875207687"
831,3025,FIR ST,None,HERITAGE BUILDINGS,Terminal City Lawn Bowling Club,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.14166521417822, 49.258490506597674], ""type"": ""Point""}","49.258490506597674, -123.14166521417822"
848,970-990,GILFORD ST,None,HERITAGE BUILDINGS,The Esher,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West End,"{""coordinates"": [-123.13970766996523, 49.290448277132505], ""type"": ""Point""}","49.290448277132505, -123.13970766996523"
854,4006,GLEN DR,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.08162384108546, 49.248933961876226], ""type"": ""Point""}","49.248933961876226, -123.08162384108546"
858,609,GORE AV,None,HERITAGE BUILDINGS,Stratford Hotel,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.09744124723412, 49.27917784397087], ""type"": ""Point""}","49.27917784397087, -123.09744124723412"
870,550,GRANVILLE ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.1154209895227, 49.28389592050432], ""type"": ""Point""}","49.28389592050432, -123.1154209895227"
874,855,GRANVILLE ST,None,HERITAGE BUILDINGS,Palms Hotel,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.12110695117995, 49.28090907692467], ""type"": ""Point""}","49.28090907692467, -123.12110695117995"
876,1025,GRANVILLE ST,None,HERITAGE BUILDINGS,Royal Hotel,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.12377581684622, 49.27914310167352], ""type"": ""Point""}","49.27914310167352, -123.12377581684622"
899,3290-3296,GRANVILLE ST,None,HERITAGE BUILDINGS,N/A,A,No,No,No,No,No,Yes,No,No,Active,2020-09-18T10:18:45-07:00,Shaughnessy,"{""coordinates"": [-123.13811699614162, 49.25636660809773], ""type"": ""Point""}","49.25636660809773, -123.13811699614162"
900,450-480,GRANVILLE ST,None,HERITAGE BUILDINGS,Rogers Building,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11429019751544, 49.284668403126894], ""type"": ""Point""}","49.284668403126894, -123.11429019751544"
907,835-837,GRANVILLE ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.1207754107182, 49.28112904123474], ""type"": ""Point""}","49.28112904123474, -123.1207754107182"
936,863,HAMILTON ST,None,HERITAGE BUILDINGS,N/A,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11703600523344, 49.27848003126769], ""type"": ""Point""}","49.27848003126769, -123.11703600523344"
940,1168,HAMILTON ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.12197177506533, 49.27502201645612], ""type"": ""Point""}","49.27502201645612, -123.12197177506533"
954,1436,HARO ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West End,"{""coordinates"": [-123.13169204090198, 49.28725201546964], ""type"": ""Point""}","49.28725201546964, -123.13169204090198"
961,508,HAWKS AV,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.0869689597616, 49.27986897514804], ""type"": ""Point""}","49.27986897514804, -123.0869689597616"
966,632,HAWKS AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-10-28T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.08703602281153, 49.27857526923407], ""type"": ""Point""}","49.27857526923407, -123.08703602281153"
968,644,HAWKS AV,None,HERITAGE BUILDINGS,File address is 632 Hawks,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.08702703286976, 49.278595023127835], ""type"": ""Point""}","49.278595023127835, -123.08702703286976"
992,2845-2849,HEMLOCK ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.13657719364713, 49.25997442636921], ""type"": ""Point""}","49.25997442636921, -123.13657719364713"
993,318,HOMER ST,None,HERITAGE BUILDINGS,Mercantile Building,N/A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11005430502726, 49.283765357171475], ""type"": ""Point""}","49.283765357171475, -123.11005430502726"
994,888,HOMER ST,None,HERITAGE BUILDINGS,The Homer,B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11785609572205, 49.278467595732344], ""type"": ""Point""}","49.278467595732344, -123.11785609572205"
1015,8680,HUDSON ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Marpole,"{""coordinates"": [-123.13429852428098, 49.20724973342827], ""type"": ""Point""}","49.20724973342827, -123.13429852428098"
1018,236,JACKSON AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.09313753352292, 49.28242304491949], ""type"": ""Point""}","49.28242304491949, -123.09313753352292"
1020,248,JACKSON AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.09313787434925, 49.282422954693004], ""type"": ""Point""}","49.282422954693004, -123.09313787434925"
1030,734-742,JACKSON AV,None,HERITAGE BUILDINGS,N/A,C,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.09333882612884, 49.277760550444896], ""type"": ""Point""}","49.277760550444896, -123.09333882612884"
